,Date,Close/Last,Volume,Open,High,Low
1196,2016-09-07,131.05,27942000,130.04,131.98,129.95
1197,2016-09-06,129.73,26241480,126.67,129.94,126.47
1198,2016-09-02,126.51,12074470,126.85,126.86,126.0
1199,2016-09-01,126.17,13522260,126.38,126.63,125.6
1200,2016-08-31,126.12,14183190,125.6,126.22,125.1
1201,2016-08-30,125.84,17778300,126.6,126.6,125.15
1202,2016-08-29,126.54,15901270,124.35,126.73,124.35
1203,2016-08-26,124.96,17467840,124.05,125.19,123.91
1204,2016-08-25,123.89,10720680,123.12,124.37,123.1
1205,2016-08-24,123.48,12226720,124.47,124.69,123.09
1206,2016-08-23,124.37,13302050,124.51,125.09,124.25
1207,2016-08-22,124.15,14377070,123.33,124.83,123.11
1208,2016-08-19,123.56,11582430,123.6,124.157,123.28
1209,2016-08-18,123.91,12378280,124.01,124.26,123.64
1210,2016-08-17,124.37,13759700,123.66,124.38,122.85
1211,2016-08-16,123.3,14209580,123.5,123.92,122.78
1212,2016-08-15,123.9,19280400,124.91,124.92,123.7
1213,2016-08-12,124.88,12146150,124.7,125.0,124.18
1214,2016-08-11,124.9,11708610,125.2,125.38,124.75
1215,2016-08-10,124.88,10645370,125.07,125.48,124.54
1216,2016-08-09,125.06,19587330,125.34,126.09,124.53
1217,2016-08-08,125.26,15216950,125.25,125.45,124.55
1218,2016-08-05,125.15,20144810,124.98,125.835,124.6184
1219,2016-08-04,124.36,21052200,122.94,124.79,122.51
1220,2016-08-03,122.51,18479970,123.09,123.92,122.31
1221,2016-08-02,123.09,23919790,124.06,124.8,122.07
1222,2016-08-01,124.31,24986020,123.85,124.58,122.86
1223,2016-07-29,123.94,34943890,124.65,125.84,123.71
1224,2016-07-28,125.0,78673980,127.52,128.33,123.63
1225,2016-07-27,123.34,50218420,122.42,125.0,121.51
1226,2016-07-26,121.22,17417060,122.0,122.07,120.75
1227,2016-07-25,121.63,18453230,121.39,121.85,117.78
1228,2016-07-22,121.0,18363590,119.9,121.01,119.31
1229,2016-07-21,120.61,17787630,121.92,122.1,120.25
1230,2016-07-20,121.92,19991920,121.25,122.2,120.56
1231,2016-07-19,120.61,21502910,118.99,120.85,118.66
1232,2016-07-18,119.37,20816900,117.32,119.61,116.89
1233,2016-07-15,116.86,16601530,117.74,118.28,116.58
1234,2016-07-14,117.29,14554060,117.5,117.64,116.7
1235,2016-07-13,116.78,16180680,118.39,118.4,116.68
1236,2016-07-12,117.93,15084590,118.63,118.72,117.57
1237,2016-07-11,117.87,17613670,117.71,118.7,117.5
1238,2016-07-08,117.24,18117330,116.43,117.5,115.85
1239,2016-07-07,115.85,16612350,116.63,116.97,115.36
1240,2016-07-06,116.7,24318520,113.36,116.79,112.97
1241,2016-07-05,114.0,14206220,113.94,114.11,112.97
1242,2016-07-01,114.19,14955080,114.2,115.13,113.81
1243,2016-06-30,114.28,23159510,114.67,115.18,113.67
1244,2016-06-29,114.16,20935530,113.37,114.25,113.04
